text,summary
SW 18 winddir 21 18 windspeed 26 18 gust10m 32 18 gust50m 2.5 18 sigwave 4.0 18 waveperiod SSW 18 swelldir 1.0 18 swellheight 11.0 18 swellperiod SW 21 winddir 21 21 windspeed 26 21 gust10m 32 21 gust50m 2.6 21 sigwave 4.1 21 waveperiod SW 21 swelldir 1.0 21 swellheight 11.0 21 swellperiod SW 00 winddir 20 00 windspeed 25 00 gust10m 31 00 gust50m 2.6 00 sigwave 4.1 00 waveperiod SW 00 swelldir 1.0 00 swellheight 11.0 00 swellperiod SW 03 winddir 19 03 windspeed 23 03 gust10m 29 03 gust50m 2.5 03 sigwave 4.0 03 waveperiod SW 03 swelldir 1.0 03 swellheight 11.0 03 swellperiod,wind10M S-SW 18-22 wind50M S-SW 22-28 waveSigHeight AROUND 2.5 OCCASIONALLY 2.5-3.0 waveMaxHeight AROUND 4.0 OCCASIONALLY 4.0-5.0 wavePeriod 7-11
NW 19 winddir 12 19 windspeed 15 19 gust10m 18 19 gust50m 2.0 19 sigwave 3.2 19 waveperiod N 19 swelldir 1.9 19 swellheight 8.0 19 swellperiod NW 22 winddir 12 22 windspeed 15 22 gust10m 18 22 gust50m 2.1 22 sigwave 3.3 22 waveperiod N 22 swelldir 2.0 22 swellheight 8.0 22 swellperiod NW 01 winddir 11 01 windspeed 13 01 gust10m 16 01 gust50m 2.2 01 sigwave 3.5 01 waveperiod N 01 swelldir 2.1 01 swellheight 8.0 01 swellperiod NW 04 winddir 10 04 windspeed 12 04 gust10m 15 04 gust50m 2.3 04 sigwave 3.7 04 waveperiod N 04 swelldir 2.2 04 swellheight 8.0 04 swellperiod,windconf HIGH wind10M NW 12-16 GRADUALLY EASING 06-10 BY END OF PERIOD wind50M NW 15-20 GRADUALLY EASING 07-12 BY END OF PERIOD waveconf HIGH waveSigHeight AROUND 2.0 GRADUALLY RISING 2.0-2.5 waveMaxHeight AROUND 3.0 GRADUALLY RISING 3.0-4.0 wavePeriod SEA: 2-4 SWELL: 7-9 N'LY
W 19 winddir 11 19 windspeed 13 19 gust10m 17 19 gust50m 1.5 19 sigwave 2.4 19 waveperiod NNW 19 swelldir 1.3 19 swellheight 8.0 19 swellperiod WNW 22 winddir 10 22 windspeed 12 22 gust10m 15 22 gust50m 1.5 22 sigwave 2.4 22 waveperiod NNW 22 swelldir 1.4 22 swellheight 8.0 22 swellperiod NW 01 winddir 13 01 windspeed 16 01 gust10m 20 01 gust50m 1.6 01 sigwave 2.6 01 waveperiod N 01 swelldir 1.4 01 swellheight 8.0 01 swellperiod NNW 04 winddir 15 04 windspeed 18 04 gust10m 23 04 gust50m 1.8 04 sigwave 2.9 04 waveperiod N 04 swelldir 1.3 04 swellheight 8.0 04 swellperiod,wind10M W-SW 10-15 GRADUALLY VEERING NW-N 15-18 wind50M W-SW 12-18 GRADUALLY VEERING NW-N 18-22 waveSigHeight AROUND 1.5 RISING AROUND 2.0 waveMaxHeight AROUND 2.5 RISING AROUND 3.0 wavePeriod 6-9
N 18 winddir 17 18 windspeed 21 18 gust10m 26 18 gust50m 2.2 18 sigwave 3.5 18 waveperiod W 18 swelldir 1.9 18 swellheight 10.0 18 swellperiod N 21 winddir 19 21 windspeed 23 21 gust10m 29 21 gust50m 2.3 21 sigwave 3.7 21 waveperiod NNW 21 swelldir 1.8 21 swellheight 8.0 21 swellperiod N 00 winddir 22 00 windspeed 27 00 gust10m 33 00 gust50m 2.5 00 sigwave 4.0 00 waveperiod N 00 swelldir 1.8 00 swellheight 8.0 00 swellperiod N 03 winddir 21 03 windspeed 26 03 gust10m 32 03 gust50m 2.6 03 sigwave 4.2 03 waveperiod N 03 swelldir 2.0 03 swellheight 8.0 03 swellperiod,"windconf HIGH wind10M NE 10-14 BACKING N 20-24 GUSTS 32 THIS EVENING wind50M NE 12-18 BACKING N 25-30 GUSTS 40 THIS EVENING waveconf HIGH waveSigHeight 2.0 RISING 2.5-3.0 waveMaxHeight 3.0 RISING 4.0-5.0 wavePeriod SEA 3-4 RISING 5-6, SWELL 10 BECOMING 8"
NNE 19 winddir 14 19 windspeed 17 19 gust10m 21 19 gust50m 1.2 19 sigwave 1.9 19 waveperiod NW 19 swelldir 0.5 19 swellheight 8.0 19 swellperiod N 22 winddir 15 22 windspeed 18 22 gust10m 23 22 gust50m 1.2 22 sigwave 1.9 22 waveperiod NNW 22 swelldir 0.5 22 swellheight 8.0 22 swellperiod N 01 winddir 15 01 windspeed 18 01 gust10m 23 01 gust50m 1.3 01 sigwave 2.1 01 waveperiod N 01 swelldir 0.5 01 swellheight 8.0 01 swellperiod N 04 winddir 14 04 windspeed 17 04 gust10m 21 04 gust50m 1.3 04 sigwave 2.1 04 waveperiod NNW 04 swelldir 0.5 04 swellheight 8.0 04 swellperiod,wind10M N-NNE 12-18 wind50M N-NNE 15-22 waveSigHeight AROUND 1.0 RISING 1.0-1.5 waveMaxHeight AROUND 1.5 RISING 1.5-2.5 wavePeriod 7-10
SSE 18 winddir 5 18 windspeed 6 18 gust10m 7 18 gust50m 2.4 18 sigwave 3.8 18 waveperiod CON 18 swelldir 2.4 18 swellheight nan 18 swellperiod SSE 21 winddir 3 21 windspeed 3 21 gust10m 4 21 gust50m 2.3 21 sigwave 3.7 21 waveperiod CON 21 swelldir 2.3 21 swellheight nan 21 swellperiod SSW 00 winddir 1 00 windspeed 1 00 gust10m 1 00 gust50m 2.3 00 sigwave 3.7 00 waveperiod CON 00 swelldir 2.3 00 swellheight nan 00 swellperiod SSE 03 winddir 1 03 windspeed 1 03 gust10m 1 03 gust50m 2.3 03 sigwave 3.7 03 waveperiod CON 03 swelldir 2.3 03 swellheight nan 03 swellperiod,"wind10M S-SE  8-12 GUSTS 25 IN SHOWERS, EASING  8 OR LESS wind50M S-SE 10-15 GUSTS 30 IN SHOWERS, EASING 10 OR LESS waveSigHeight 2.5-3.0 FALLING 2.0-2.5 waveMaxHeight 4.0-5.0 FALLING 3.0-4.0 wavePeriod 6-11"
S 19 winddir 9 19 windspeed 11 19 gust10m 14 19 gust50m 2.2 19 sigwave 3.5 19 waveperiod SSE 19 swelldir 2.1 19 swellheight 8.0 19 swellperiod SSW 22 winddir 10 22 windspeed 12 22 gust10m 15 22 gust50m 2.1 22 sigwave 3.4 22 waveperiod SSE 22 swelldir 2.0 22 swellheight 8.0 22 swellperiod SSW 01 winddir 10 01 windspeed 12 01 gust10m 15 01 gust50m 2.0 01 sigwave 3.2 01 waveperiod SSE 01 swelldir 1.9 01 swellheight 8.0 01 swellperiod SSW 04 winddir 11 04 windspeed 13 04 gust10m 16 04 gust50m 1.9 04 sigwave 3.0 04 waveperiod S 04 swelldir 1.8 04 swellheight 8.0 04 swellperiod,"windconf HIGH wind10M SSE 12-16 VEERING SSW TONIGHT wind50M SSE 15-20 VEERING SSW TONIGHT waveconf HIGH waveSigHeight 2.0-2.5 FALLING 1.5-2.0 waveMaxHeight 3.0-4.0 FALLING 2.5-3.0 wavePeriod SEA 3-4, SSE SWELL 7-8"
SW 19 winddir 18 19 windspeed 22 19 gust10m 28 19 gust50m 2.4 19 sigwave 3.8 19 waveperiod W 19 swelldir 1.6 19 swellheight 11.0 19 swellperiod SW 22 winddir 19 22 windspeed 23 22 gust10m 29 22 gust50m 2.5 22 sigwave 4.0 22 waveperiod WSW 22 swelldir 1.5 22 swellheight 11.0 22 swellperiod SSW 01 winddir 21 01 windspeed 26 01 gust10m 32 01 gust50m 2.6 01 sigwave 4.2 01 waveperiod WSW 01 swelldir 1.4 01 swellheight 11.0 01 swellperiod SSW 04 winddir 21 04 windspeed 26 04 gust10m 32 04 gust50m 2.7 04 sigwave 4.3 04 waveperiod CON 04 swelldir 1.3 04 swellheight nan 04 swellperiod,wind10M SW 18-22 BACKING SW-S wind50M SW 22-28 BACKING SW-S waveSigHeight AROUND 2.5 RISING 2.5-3.0 waveMaxHeight AROUND 4.0 RISING 4.0-5.0 wavePeriod 7-11
SSE 19 winddir 12 19 windspeed 15 19 gust10m 18 19 gust50m 1.2 19 sigwave 1.9 19 waveperiod CON 19 swelldir 1.0 19 swellheight nan 19 swellperiod SSE 22 winddir 13 22 windspeed 16 22 gust10m 20 22 gust50m 1.3 22 sigwave 2.1 22 waveperiod CON 22 swelldir 0.9 22 swellheight nan 22 swellperiod SSE 01 winddir 16 01 windspeed 20 01 gust10m 24 01 gust50m 1.5 01 sigwave 2.4 01 waveperiod CON 01 swelldir 0.7 01 swellheight nan 01 swellperiod SSE 04 winddir 20 04 windspeed 25 04 gust10m 31 04 gust50m 1.6 04 sigwave 2.6 04 waveperiod SSW 04 swelldir 0.4 04 swellheight 8.0 04 swellperiod,"wind10M SE 10-15 GRADUALLY INCREASING SE-S 22-26 OVERNIGHT wind50M SE 12-18 GRADUALLY INCREASING SE-S 28-32 OVERNIGHT waveSigHeight 1.5-2.0 FALLING 1.0-1.5 FOR A TIME, RISING 2.0-2.5 LATER waveMaxHeight 2.5-3.0 FALLING 1.5-2.5 FOR A TIME, RISING 3.0-4.0 LATER wavePeriod 6-10"
NNE 19 winddir 15 19 windspeed 18 19 gust10m 23 19 gust50m 2.0 19 sigwave 3.2 19 waveperiod SW 19 swelldir 1.8 19 swellheight 7.0 19 swellperiod N 22 winddir 16 22 windspeed 20 22 gust10m 25 22 gust50m 1.7 22 sigwave 2.7 22 waveperiod WSW 22 swelldir 1.5 22 swellheight 8.0 22 swellperiod N 01 winddir 15 01 windspeed 18 01 gust10m 22 01 gust50m 1.6 01 sigwave 2.6 01 waveperiod W 01 swelldir 1.3 01 swellheight 8.0 01 swellperiod N 04 winddir 14 04 windspeed 17 04 gust10m 21 04 gust50m 1.4 04 sigwave 2.2 04 waveperiod WNW 04 swelldir 1.2 04 swellheight 7.0 04 swellperiod,"windconf HIGH wind10M NE 10-15 BACKING NNE-N 14-18 THIS EVENING, THEN NNW 10-15 LATER wind50M NE 12-18 BACKING NNE-N 17-22 THIS EVENING, THEN NNW 12-18 LATER waveconf HIGH waveSigHeight AROUND 2.0 GRADUALLY FALLING 1.0-1.5 waveMaxHeight AROUND 3.0 GRADUALLY FALLING 1.5-2.5 wavePeriod SEA: 4-5 SWELL: 6-8"
WSW 19 winddir 13 19 windspeed 16 19 gust10m 20 19 gust50m 2.6 19 sigwave 4.1 19 waveperiod SW 19 swelldir 2.2 19 swellheight 7.0 19 swellperiod W 22 winddir 12 22 windspeed 15 22 gust10m 18 22 gust50m 2.3 22 sigwave 3.7 22 waveperiod WSW 22 swelldir 2.1 22 swellheight 7.0 22 swellperiod NW 01 winddir 14 01 windspeed 17 01 gust10m 21 01 gust50m 2.3 01 sigwave 3.7 01 waveperiod W 01 swelldir 2.1 01 swellheight 7.0 01 swellperiod NW 04 winddir 16 04 windspeed 20 04 gust10m 24 04 gust50m 2.3 04 sigwave 3.7 04 waveperiod W 04 swelldir 1.9 04 swellheight 7.0 04 swellperiod,wind10M SW-W 12-18 VEEIRNG AND INCREASING NW-N 18-22 OVERNIGHT wind50M SW-W 15-22 VEEIRNG AND INCREASING NW-N 22-28 OVERNIGHT waveSigHeight 2.5-3.0 FALLING 2.0-2.5 waveMaxHeight 4.0-5.0 FALLING 3.0-4.0 wavePeriod 6-9
S 19 winddir 10 19 windspeed 12 19 gust10m 15 19 gust50m 1.3 19 sigwave 2.1 19 waveperiod WSW 19 swelldir 1.1 19 swellheight 7.0 19 swellperiod SSW 22 winddir 8 22 windspeed 10 22 gust10m 12 22 gust50m 1.2 22 sigwave 1.9 22 waveperiod WSW 22 swelldir 1.1 22 swellheight 7.0 22 swellperiod SSW 01 winddir 6 01 windspeed 7 01 gust10m 9 01 gust50m 1.1 01 sigwave 1.8 01 waveperiod WSW 01 swelldir 1.1 01 swellheight 6.0 01 swellperiod SW 04 winddir 6 04 windspeed 7 04 gust10m 9 04 gust50m 1.1 04 sigwave 1.8 04 waveperiod WSW 04 swelldir 1.1 04 swellheight 6.0 04 swellperiod,"windconf HIGH wind10M SSW 08-12 BACKING S-SSE LESS THAN 08 SOON, THIS EVENING VEERING SSW, THEN SW BY MORNING wind50M SSW 10-15 BACKING S-SSE LESS THAN 10 SOON, THIS EVENING VEERING SSW, THEN SW BY MORNING waveconf HIGH waveSigHeight 1.0-1.5 FALLING MAINLY NEAR 1.0 BY MIDNIGHT waveMaxHeight 1.5-2.5 FALLING MAINLY NEAR 1.5 BY MIDNIGHT wavePeriod SEA: 1-4 SWELL: 6-7"
N 18 winddir 32 18 windspeed 40 18 gust10m 50 18 gust50m 5.4 18 sigwave 8.6 18 waveperiod N 18 swelldir 3.7 18 swellheight 11.0 18 swellperiod N 21 winddir 36 21 windspeed 45 21 gust10m 56 21 gust50m 6.5 21 sigwave 10.4 21 waveperiod N 21 swelldir 4.0 21 swellheight 12.0 21 swellperiod N 00 winddir 40 00 windspeed 50 00 gust10m 62 00 gust50m 7.2 00 sigwave 11.5 00 waveperiod N 00 swelldir 4.2 00 swellheight 12.0 00 swellperiod N 03 winddir 39 03 windspeed 48 03 gust10m 60 03 gust50m 7.4 03 sigwave 11.8 03 waveperiod N 03 swelldir 4.3 03 swellheight 12.0 03 swellperiod,windconf HIGH wind10M N 22-26 RISING STEADILY TO 40-45 GUSTS 60 BY LATE EVENING wind50M N 28-33 RISING STEADILY TO 50-55 GUSTS 70 BY LATE EVENING waveconf HIGH waveSigHeight 4.0 RISING 7.0-9.0 waveMaxHeight 6.4 RISING 11.0-14.5 wavePeriod 8-10 RISING 10-12
N 18 winddir 5 18 windspeed 6 18 gust10m 7 18 gust50m 0.9 18 sigwave 1.4 18 waveperiod CON 18 swelldir 0.9 18 swellheight nan 18 swellperiod N 21 winddir 5 21 windspeed 6 21 gust10m 7 21 gust50m 0.9 21 sigwave 1.4 21 waveperiod CON 21 swelldir 0.9 21 swellheight nan 21 swellperiod N 00 winddir 4 00 windspeed 5 00 gust10m 6 00 gust50m 0.9 00 sigwave 1.4 00 waveperiod CON 00 swelldir 0.9 00 swellheight nan 00 swellperiod NNE 03 winddir 4 03 windspeed 5 03 gust10m 6 03 gust50m 0.9 03 sigwave 1.4 03 waveperiod CON 03 swelldir 0.9 03 swellheight nan 03 swellperiod,wind10M N-NE  8 OR LESS wind50M N-NE 10 OR LESS waveSigHeight AROUND 1.0 waveMaxHeight AROUND 1.5 wavePeriod 7-11
SW 18 winddir 19 18 windspeed 23 18 gust10m 29 18 gust50m 2.5 18 sigwave 4.0 18 waveperiod WSW 18 swelldir 1.0 18 swellheight 14.0 18 swellperiod SW 21 winddir 20 21 windspeed 25 21 gust10m 31 21 gust50m 2.4 21 sigwave 3.8 21 waveperiod WSW 21 swelldir 1.0 21 swellheight 14.0 21 swellperiod SW 00 winddir 20 00 windspeed 25 00 gust10m 31 00 gust50m 2.4 00 sigwave 3.8 00 waveperiod SW 00 swelldir 1.0 00 swellheight 14.0 00 swellperiod SW 03 winddir 20 03 windspeed 25 03 gust10m 31 03 gust50m 2.4 03 sigwave 3.8 03 waveperiod SW 03 swelldir 0.9 03 swellheight 14.0 03 swellperiod,wind10M S-SW 18-22 wind50M S-SW 22-28 waveSigHeight AROUND 2.5 waveMaxHeight AROUND 4.0 wavePeriod 7-9 SEC SEA 10-14 SEC SWELL
NE 19 winddir 14 19 windspeed 17 19 gust10m 21 19 gust50m 1.5 19 sigwave 2.4 19 waveperiod N 19 swelldir 1.1 19 swellheight 8.0 19 swellperiod NE 22 winddir 15 22 windspeed 18 22 gust10m 23 22 gust50m 1.6 22 sigwave 2.6 22 waveperiod N 22 swelldir 1.0 22 swellheight 8.0 22 swellperiod NE 01 winddir 14 01 windspeed 17 01 gust10m 21 01 gust50m 1.4 01 sigwave 2.2 01 waveperiod N 01 swelldir 0.9 01 swellheight 8.0 01 swellperiod NE 04 winddir 13 04 windspeed 16 04 gust10m 20 04 gust50m 1.5 04 sigwave 2.4 04 waveperiod N 04 swelldir 1.0 04 swellheight 7.0 04 swellperiod,wind10M N-NE 12-16 wind50M N-NE 15-20 waveSigHeight AROUND 1.5 waveMaxHeight AROUND 2.5 wavePeriod 6-8
NNE 18 winddir 9 18 windspeed 11 18 gust10m 14 18 gust50m 1.8 18 sigwave 2.8 18 waveperiod N 18 swelldir 1.7 18 swellheight 7.0 18 swellperiod NE 21 winddir 10 21 windspeed 12 21 gust10m 15 21 gust50m 1.9 21 sigwave 3.0 21 waveperiod N 21 swelldir 1.8 21 swellheight 7.0 21 swellperiod NE 00 winddir 10 00 windspeed 12 00 gust10m 15 00 gust50m 2.1 00 sigwave 3.3 00 waveperiod N 00 swelldir 2.0 00 swellheight 8.0 00 swellperiod NE 03 winddir 10 03 windspeed 12 03 gust10m 15 03 gust50m 2.5 03 sigwave 4.0 03 waveperiod N 03 swelldir 2.3 03 swellheight 9.0 03 swellperiod,"windconf HIGH wind10M N 8-12 VEERING NE THIS EVENING wind50M N 10-15 VEERING NE THIS EVENING waveconf HIGH waveSigHeight 1.5-2.0 RISING 2.5-3.0 N SWELL LATER waveMaxHeight 2.5-3.0 RISING 4.0-5.0 N SWELL LATER wavePeriod SEA 3-4, SWELL 7 BECOMING 8-9"
N 19 winddir 22 19 windspeed 27 19 gust10m 33 19 gust50m 1.8 19 sigwave 2.8 19 waveperiod NNE 19 swelldir 1.4 19 swellheight 9.0 19 swellperiod N 22 winddir 23 22 windspeed 28 22 gust10m 35 22 gust50m 2.2 22 sigwave 3.5 22 waveperiod NNE 22 swelldir 1.5 22 swellheight 9.0 22 swellperiod N 01 winddir 20 01 windspeed 25 01 gust10m 31 01 gust50m 2.6 01 sigwave 4.1 01 waveperiod NNE 01 swelldir 1.6 01 swellheight 9.0 01 swellperiod NNE 04 winddir 18 04 windspeed 22 04 gust10m 27 04 gust50m 2.4 04 sigwave 3.8 04 waveperiod NNE 04 swelldir 1.6 04 swellheight 9.0 04 swellperiod,"wind10M N-NE 18-22 INCREASING N 22-26 FOR A TIME DURING THE EVENING, EASING N 15-18 OVERNIGHT wind50M N-NE 22-28 INCREASING N 28-32 FOR A TIME DURING THE EVENING, EAISNG N 18-22 OVERNIGHT waveSigHeight 1.5-2.0 RISING 2.5-3.0 FOR A TIME LATER FALLING AROUND 2.0 waveMaxHeight 2.5-3.0 RISING 4.0-5.0 FOR A TIME LATER FALLING AROUND 3.0 wavePeriod 6-9"
S 18 winddir 2 18 windspeed 2 18 gust10m 3 18 gust50m 2.4 18 sigwave 3.8 18 waveperiod NNW 18 swelldir 2.4 18 swellheight 11.0 18 swellperiod S 21 winddir 3 21 windspeed 3 21 gust10m 4 21 gust50m 2.3 21 sigwave 3.7 21 waveperiod NNW 21 swelldir 2.3 21 swellheight 11.0 21 swellperiod S 00 winddir 5 00 windspeed 6 00 gust10m 7 00 gust50m 2.3 00 sigwave 3.7 00 waveperiod NNW 00 swelldir 2.3 00 swellheight 10.0 00 swellperiod S 03 winddir 8 03 windspeed 10 03 gust10m 12 03 gust50m 2.2 03 sigwave 3.5 03 waveperiod N 03 swelldir 2.2 03 swellheight 10.0 03 swellperiod,"wind10M S-SE  8 OR LESS, GUSTS 18 IN SHOWERS, INCREASING S 10-15 LATER wind50M S-SE 10 OR LESS, GUSTS 22 IN SHOWERS, INCREASING S 12-18 LATER waveSigHeight AROUND 2.5 FALLING AROUND 2.0 waveMaxHeight AROUND 4.0 FALLING AROUND 3.0 wavePeriod 7-11"
SW 18 winddir 32 18 windspeed 40 18 gust10m 49 18 gust50m 3.3 18 sigwave 5.3 18 waveperiod CON 18 swelldir 1.8 18 swellheight nan 18 swellperiod WSW 21 winddir 30 21 windspeed 37 21 gust10m 46 21 gust50m 3.5 21 sigwave 5.6 21 waveperiod CON 21 swelldir 1.1 21 swellheight nan 21 swellperiod W 00 winddir 30 00 windspeed 37 00 gust10m 46 00 gust50m 3.4 00 sigwave 5.4 00 waveperiod CON 00 swelldir 0.8 00 swellheight nan 00 swellperiod W 03 winddir 29 03 windspeed 36 03 gust10m 45 03 gust50m 3.7 03 sigwave 5.9 03 waveperiod CON 03 swelldir 0.7 03 swellheight nan 03 swellperiod,"wind10M W-SW 22-28 INCREASING SW 30-35 BY EVENING, VEERING W-WNW 25-30 OVERNIGHT wind50M W-SW 28-35 INCREASING SW 38-45 BY EVENING, VEERING W-WNW 30-38 OVERNIGHT waveSigHeight 2.5-3.0 CONFUSED SEA/SWELL RISING AROUND 4.0 waveMaxHeight 4.0-5.0 CONFUSED SEA/SWELL RISING AROUND 6.5 wavePeriod 7-11"
SSW 19 winddir 22 19 windspeed 27 19 gust10m 33 19 gust50m 2.7 19 sigwave 4.3 19 waveperiod SSW 19 swelldir 2.0 19 swellheight 9.0 19 swellperiod SW 22 winddir 22 22 windspeed 27 22 gust10m 33 22 gust50m 2.7 22 sigwave 4.3 22 waveperiod SSW 22 swelldir 2.0 22 swellheight 9.0 22 swellperiod SSW 01 winddir 23 01 windspeed 28 01 gust10m 35 01 gust50m 2.8 01 sigwave 4.5 01 waveperiod SSW 01 swelldir 2.1 01 swellheight 9.0 01 swellperiod SSW 04 winddir 24 04 windspeed 30 04 gust10m 37 04 gust50m 3.1 04 sigwave 5.0 04 waveperiod SSW 04 swelldir 2.3 04 swellheight 9.0 04 swellperiod,windconf HIGH wind10M SSW-SW 20-25 GRADUALLY BACKING/FRESHENING SSW 22-28 wind50M SSW-SW 25-32 GRADUALLY BACKING/FRESHENING SSW 27-35 waveconf HIGH waveSigHeight 2.5-3.0 GRADUALLY RISING 3.0-3.5 waveMaxHeight 4.0-5.0 GRADUALLY RISING 5.0-5.5 wavePeriod 6-9
SSE 19 winddir 16 19 windspeed 20 19 gust10m 24 19 gust50m 1.5 19 sigwave 2.4 19 waveperiod S 19 swelldir 0.4 19 swellheight 8.0 19 swellperiod SSE 22 winddir 18 22 windspeed 22 22 gust10m 28 22 gust50m 1.7 22 sigwave 2.7 22 waveperiod S 22 swelldir 0.5 22 swellheight 8.0 22 swellperiod SE 01 winddir 22 01 windspeed 27 01 gust10m 34 01 gust50m 2.1 01 sigwave 3.4 01 waveperiod SSE 01 swelldir 0.6 01 swellheight 8.0 01 swellperiod SSE 04 winddir 23 04 windspeed 28 04 gust10m 35 04 gust50m 2.5 04 sigwave 4.0 04 waveperiod SSE 04 swelldir 0.7 04 swellheight 8.0 04 swellperiod,wind10M S-SE 18-22 INCREASING 22-28 OVERNIGHT wind50M S-SE 22-28 INCREASING 28-35 OVERNIGHT waveSigHeight 1.5-2.0 RISING 2.5-3.0 waveMaxHeight 2.5-3.0 RISING 4.0-5.0 wavePeriod 5-8
SSE 19 winddir 20 19 windspeed 25 19 gust10m 31 19 gust50m 2.3 19 sigwave 3.7 19 waveperiod SSE 19 swelldir 0.4 19 swellheight 9.0 19 swellperiod SSE 22 winddir 19 22 windspeed 23 22 gust10m 29 22 gust50m 2.2 22 sigwave 3.5 22 waveperiod SSE 22 swelldir 0.4 22 swellheight 9.0 22 swellperiod SSE 01 winddir 19 01 windspeed 23 01 gust10m 29 01 gust50m 2.1 01 sigwave 3.4 01 waveperiod SSE 01 swelldir 0.4 01 swellheight 9.0 01 swellperiod SSE 04 winddir 17 04 windspeed 21 04 gust10m 26 04 gust50m 2.0 04 sigwave 3.2 04 waveperiod SSE 04 swelldir 1.0 04 swellheight 7.0 04 swellperiod,wind10M SE 20-25 EASING AND BACKING SE-E 15-20 OVERNIGHT wind50M SE 25-30 EASING AND BACKING SE-E 18-25 OVERNIGHT waveSigHeight 2.0-2.5 waveMaxHeight 3.0-4.0 wavePeriod 6-10
S 19 winddir 14 19 windspeed 17 19 gust10m 21 19 gust50m 1.5 19 sigwave 2.4 19 waveperiod WNW 19 swelldir 1.2 19 swellheight 8.0 19 swellperiod SSW 22 winddir 16 22 windspeed 20 22 gust10m 25 22 gust50m 1.4 22 sigwave 2.2 22 waveperiod WNW 22 swelldir 1.1 22 swellheight 8.0 22 swellperiod SSW 01 winddir 15 01 windspeed 18 01 gust10m 22 01 gust50m 1.5 01 sigwave 2.4 01 waveperiod WNW 01 swelldir 1.2 01 swellheight 8.0 01 swellperiod SW 04 winddir 13 04 windspeed 16 04 gust10m 20 04 gust50m 1.4 04 sigwave 2.2 04 waveperiod WNW 04 swelldir 1.2 04 swellheight 8.0 04 swellperiod,"windconf HIGH wind10M SW-SSW 08-12 FRESHENING SSW 14-18 THIS EVENING, VEERING SW 08-12 LATER wind50M SW-SSW 10-15 FRESHENING SSW 17-22 THIS EVENING, VEERING SW 10-15 LATER waveconf HIGH waveSigHeight AROUND 1.5 FALLING 1.0-1.5 LATER waveMaxHeight AROUND 2.5 FALLING 1.5-2.5 LATER wavePeriod SEA: 3-4 RISING 4-5 FOR A TIME SWELL: 7-8"
NNW 19 winddir 23 19 windspeed 28 19 gust10m 35 19 gust50m 2.9 19 sigwave 4.6 19 waveperiod NNW 19 swelldir 2.0 19 swellheight 9.0 19 swellperiod NNW 22 winddir 25 22 windspeed 31 22 gust10m 39 22 gust50m 3.3 22 sigwave 5.3 22 waveperiod NNW 22 swelldir 2.2 22 swellheight 10.0 22 swellperiod NNW 01 winddir 28 01 windspeed 35 01 gust10m 43 01 gust50m 3.8 01 sigwave 6.1 01 waveperiod NNW 01 swelldir 2.4 01 swellheight 10.0 01 swellperiod NNW 04 winddir 26 04 windspeed 32 04 gust10m 40 04 gust50m 4.0 04 sigwave 6.4 04 waveperiod NNW 04 swelldir 2.5 04 swellheight 10.0 04 swellperiod,wind10M N-NNW 20-25 INCREASING 25-30 GUSTS 40 wind50M N-NNW 25-30 INCREASING 30-38 GUSTS 50 waveSigHeight AROUND 3.0 RISING 4.0-4.5 waveMaxHeight AROUND 5.0 RISING 6.5-7.5 wavePeriod 7-11
S 19 winddir 10 19 windspeed 12 19 gust10m 15 19 gust50m 1.3 19 sigwave 2.0 19 waveperiod SSW 19 swelldir 1.1 19 swellheight 6.0 19 swellperiod S 22 winddir 9 22 windspeed 11 22 gust10m 13 22 gust50m 1.3 22 sigwave 2.1 22 waveperiod S 22 swelldir 1.2 22 swellheight 6.0 22 swellperiod SSW 01 winddir 9 01 windspeed 11 01 gust10m 14 01 gust50m 1.4 01 sigwave 2.2 01 waveperiod S 01 swelldir 1.3 01 swellheight 6.0 01 swellperiod SSW 04 winddir 9 04 windspeed 11 04 gust10m 13 04 gust50m 1.3 04 sigwave 2.1 04 waveperiod S 04 swelldir 1.3 04 swellheight 7.0 04 swellperiod,windconf HIGH wind10M S'LY 08-12 VEERING SSW LATER wind50M S'LY 10-15 VEERING SSW LATER waveconf HIGH waveSigHeight 1.0-1.5 waveMaxHeight 1.5-2.5 wavePeriod MAINLY 5-7 S'LY SWELL
VRB 18 winddir 4 18 windspeed 5 18 gust10m 6 18 gust50m 1.4 18 sigwave 2.2 18 waveperiod N 18 swelldir 1.4 18 swellheight 8.0 18 swellperiod VRB 21 winddir 5 21 windspeed 6 21 gust10m 7 21 gust50m 1.3 21 sigwave 2.0 21 waveperiod N 21 swelldir 1.3 21 swellheight 8.0 21 swellperiod VRB 00 winddir 6 00 windspeed 7 00 gust10m 9 00 gust50m 1.3 00 sigwave 2.0 00 waveperiod N 00 swelldir 1.2 00 swellheight 8.0 00 swellperiod NW 03 winddir 7 03 windspeed 8 03 gust10m 10 03 gust50m 1.3 03 sigwave 2.0 03 waveperiod N 03 swelldir 1.1 03 swellheight 8.0 03 swellperiod,windconf HIGH wind10M VARIABLE LESS THAN 08 FRESHENING NW 08-12 LATER wind50M VARIABLE LESS THAN 10 FRESHENING NW 10-15 LATER waveconf HIGH waveSigHeight AROUND 1.5 FALLING 1.0-1.5 waveMaxHeight AROUND 2.5 FALLING 1.5-2.5 wavePeriod SEA: 1-4 SWELL: 7-9
